5450192517001250	646
5826757235630882	100
4184859038622360	426
6254235093107946	891
6077156377623876	616
2201213785095706	849
4934693612414321	364
2200723556732387	617
8197153490032979	812
2203653523038849	877
2203753545367083	755
8130177948023975	961
5747023011698817	227
2575955284675812	077
6584501925497149	127
4035684865728275	556
5610245358024208	439
2201551471428982	964
4229645875769290	283
2204420613875079	549
2720693279278086	178
2201917949870263	616
2202256980271225	233
8178338806016138	478
6200745074461828	376
8126155057581963	680
2256954507423510	841
4910000029750511	517
6287996805554516	522
4382430022785165	452
2200937769077667	977
6748307930201416	569
4049769613444699	915
6459668137068331	781
6415705480233725	577
2327281286548027	516
8110293060207256	075
6482724612994102	037
2204058752656288	728
2200870484358577	572
6222825789607826	695
6153831723714705	616
5837892973794512	843
5042060341006842	182
2203559513926119	680
8146745193076583	288
6228935429466584	433
4855018892563743	977
6939020064826689	873
8110698752228461	275
6210583888377247	213
4111991615100888	951
2202965104357054	644
2201219922979157	410
4441631840356910	251
4095134442161506	868
5381819528082820	102
6025145829533125	579
6286591721718674	227
4405309161825987	598
6369606128050537	152
4702544552791410	800
8188888536535896	561
6203151668988341	195
6632882524357039	608
6298922149728779	656
6151771153501770	223
4942109194264356	736
2204350745847748	347
2527553088098536	556
8171173736687634	416
2246055371390505	082
6587589756863130	291
4108865567577704	671
2204177843878543	390
8178701504298771	281
2204407130012013	518
4214976064510188	126
2226397118351760	357
2443794573763694	113
5809732432634145	361
6752037130266827	977
8189182450675337	106
2204030182495447	845
4402254342929428	786
6013864316691295	132
4916997715962116	915
6979691768423550	070
4744142775327086	116
2201035575990535	873
2282223177006627	909
6665858905154013	590
6169619495706641	807
6287514346494835	009
4547858558650191	254
2200898258269506	698
2201666503506082	856
5456228823766089	213
2202767986715346	642
4146800347938276	153
6779240016431239	446
5083622107882300	441
6233156505598199	960
2296448002840387	002
5634299479783921	981
8180057459768268	412
6228799962905162	516
4246711744286889	209
8110120181666583	404
4571720161015171	863
4225311072609565	968
2204187997160713	068
2201774556301581	763
2281115149413629	403
4021201637518326	407
8144539733635046	447
6511186910990361	713
2201483521828286	043
2202833088841057	288
2204955759024248	761
6297981774216709	514
2280573195709277	456
2201611287072208	848
2491589844958862	672
2203643477035024	751
4754094372562879	017
2297548734924521	415
6921643504133505	117
2408953558403915	290
4137962537064460	603
6247435426637797	596
2200987049300975	403
4455295764175392	188
2201876895402796	209
2299667513358970	706
4691631501541955	752
4771583880685965	555
6661191685810321	301
2633392404149389	699
2720597680177474	527
6267600675886255	520
4164990617833377	474
2200125512936401	493
2713144846145977	546
5045050552480635	960
2202520705441565	786
2202422464813599	493
6651567812803317	170
8136525083210282	575
4340101185041537	917
2571151190262176	086
2366824972491762	504
4408243687360236	308
5279994364106481	701
2201251122653308	399
8154633591809442	765
2644853256277054	459
2203124496955443	030
6215695042548318	511
8160072842139014	927
2201342380781939	198
6298953283828976	566
2200987256223498	507
2714616265986014	928
6279979919845657	264
6122319970725176	907
4670466450723295	188
2201495671184716	133
6260550805079395	596
5784530367348098	480
2203836363059518	730
6496914327344461	478
2202009578064712	862
6205132690022182	264
2201953214830393	258
4405370654625094	403
4205946762441250	095
2201548387180384	378
8145974727251386	597
5975408640415159	101
2480857035368396	856
2201347792114298	646
8153636763035820	063
2203057155136030	729
4161003232653551	241
5981800967287603	304
8161001798392110	298
8182725975204137	589
8194111030462166	653
2202629961694328	341
4281633671637056	961
5234034792660546	892
6281005261374306	422
4302469304389483	593
2273077834412029	503
2200607583575093	650
6144336211756574	932
2204289543263189	818
6210674289730967	109
2204392169348969	479
2250076223358519	208
4998743769945990	815
8160006542197807	715
5543495281174933	130
4702470195159049	579
4524799174678553	742
2202918957290088	380
8166140992769056	386
2689096581629682	527
8182126437203603	757
4662547691367073	557
8178115317475304	073
2203817566121610	682
2500330500003167	623
6012592354483215	257
5732106120175541	100
4359916311975185	667
8102245190209941	759
5980086507142125	401
6252483264710724	315
8146908698521244	043
4190890933577484	713
4818308253940069	085
6237521723015795	004
2200827892626482	640
5584000304822169	579
5762318915304060	925
8158568121569114	756
2292025920057361	703
6557993144976040	871
2204372970127737	976
2201708612807918	679
5676529359400066	350
4701316765762665	362
2204146772191665	433
4604096395765860	867
2228232865150826	141
2204956182336688	805
6487797194276200	740
6281287803899533	127
6379532052166727	687
4190263212753426	578
2260024879303908	013
2201105239183700	979
5059480856612968	080
4204697515101565	704
2720283617070534	522
4587692056049502	611
2201865442159967	971
2707719859521285	186
6288465202806761	722
4619342958041080	259
4202542159160901	859
4796779732337430	974
8190987803451492	678
2252713420719642	002
8187849740895147	556
2202842189960427	083
6798399309011087	890
4055120474658293	040
4882678284329602	120
2203277993004600	168
2204497869557338	419
2203984738858444	128
4187871515341650	704
6627176379691395	186
6596355219888802	842
2693353630508837	184
8189730373201225	638
4470970112057895	464
5475184206571710	721
6228920782936829	921
2201229375164918	037
2200510373423740	044
6264328129850106	598
6276184729812277	589
4164446811612588	848
4948100807773820	989
8180975851423465	995
2203049073038422	988
5801561051338086	050
4885427741444720	149
4839443388760937	549
5126887360700924	625
2200563501561634	762
5540569217402221	955
4677454707894476	663
6570835143087464	093
5497818720166564	375
8121079558832763	237
4225590154281993	208
2226913181271030	560
2248058662796792	510
4404179929501449	662
2718545016854765	568
4188655393726473	384
6745844557457668	300
2230412992119599	022
2672383222215058	352
2385775075139731	235
2202996930076725	132
6264497669592319	773
6223250900097451	287
6231638612818901	987
4284952292762466	146
6213816233724748	525
2201296003324149	172
8186381138047827	881
2202184265425839	051
2202155250994385	834
2202539964970569	276
5696441063049971	688
4461829253742338	114
8173924048702513	667
4352282308554682	002
4298057964172517	332
5360292825537216	415
8120182724593037	529
6987500435783710	401
4237085841470220	876
2200391564742416	914
5730698109446309	098
5776158223431740	050
4148292655856241	274
8176447172798971	422
4514474996620116	174
2202801633299279	939
2708688536004065	180
6274371293294899	543
8135303322801522	736
4644678917809862	845
4929265621656544	537
6658736521421595	926
2704305712841301	142
6308732966901864	055
2202614176656064	747
8103081705878683	273
4620702670464455	327
5443750395230646	237
6283061769790699	895
6229375182077733	740
5670630234922658	454
6033362856483450	836
8169964716525768	474
2204620506430011	778
5487492567883236	181
2203490320400645	912
6288099267963462	051
5029601744915290	537
2200209625259008	291
2203015375938957	383
2203569130740199	616
2204989018593131	217
5974783341671867	546
2296155273874447	644
6225083254940119	846
2202274692807483	682
4948271836691505	771
6154202634046695	125
6265168933364210	244
4962226474013777	716
5663595354255297	291
6440792464728226	286
8154682379218581	211
4573074212915478	415
2650984719085593	022
2712472240934378	908
4727730752584363	287
2202859606655182	228
6317243861064385	725
2202425509313475	669
4411856543670285	005
6241485806792551	263
4061155380825794	891
4452055207489278	517
2720327508417393	889
6243249782050923	545
2202096475778189	919
4539055628886216	687
8185739176988353	368
5267275962604836	695
6244163670088748	907
2200163783875388	543
2224416542627512	441
2242708359848233	150
2201442643618504	858
8102310449344095	017
5636051650671757	119
2290107775783184	185
6435709807843311	968
2225219824970025	525
2254434630487445	728
6221931494261288	865
2200895486681791	692
6697772353219974	642
6736759912648317	474
5636833535686302	339
6226560394189375	389
6246836773241888	628
2201450039389853	050
2202132350871250	721
2201224362411125	040
2201680018950305	855
4161055050851840	474
2264192995525450	279
2280005593636034	052
4616783549332095	395
2202922453549567	145
6314660167359099	243
4974669895199004	995
8148317259721185	571
4456881152434019	935
2531713102268200	377
4321304471833483	024
2200936996742333	724
6247300051033284	657
2298311727635474	115
2202435234968394	992
4923148336011856	803
2204079324285117	537
5362941472553565	120
8147941747126946	147
5773412736555476	332
2416927928385234	928
2202009404519921	580
5274747402550697	744
6287851890996702	496
4209726346690317	800
4704334318188368	292
2202368277054659	293
6549691082148991	711
6260775935719418	567
5767081140232309	248
6282493533700301	721
5068459771542640	010
6250583516004305	673
8130470677466675	905
5519652622161678	231
8165834860119193	373
2202036733281311	377
6513000492538233	630
5203392604840053	715
6292995263168556	718
8191789161102421	164
6294172950295120	764
2203832897526015	517
5119557539932794	695
2204566691546444	098
2702821095158305	784
2204329620906647	674
2204794772081525	951
2244371460466599	650
4554164953384845	820
5259514729248200	217
2202023075403026	326
2202733267265567	124
2204193532348599	472
2203980189891694	297
6280673823854916	374
6240311828514099	527
8111750878496354	361
4047987873252618	639
4339776408927951	323
6837604072810133	147
6245705164475705	707
2240912493875498	948
2204084470317052	997
2243063241354167	294
5515652660420626	373
2720834701045335	536
4294711422483254	945
4070576415272521	638
2436780983360790	851
2203117750376116	543
6202747524986998	040
4050935732005606	937
4536860785715931	760
2204823058308243	429
4936710605119994	178
8159893520404336	782
5861816768326239	195
4505523006793759	231
6230859413524453	770
2283143010490342	462
5065671573639720	195
6888155416939912	254
2200923839721328	740
2202746190250704	617
5885530105547017	738
4192922949926088	046
6235684956505361	291
2202439453360465	803
2201979317932356	657
8100455577247032	294
2287239987683046	565
4058848139774819	423
2204848664387984	098
4524615398746036	662
8185827814187510	962
2296092167055777	760
2202627431237504	794
2200346642054739	958
2204427789481137	377
8187288781767669	725
2204480132992680	186
6427005916873814	053
5827292132852263	626
2713651081926960	360
8103333839803750	989
4346941015104888	762
2203330925804215	888
2202480752739884	002
5204761857535868	479
4190160678277207	347
4660785384205125	712
6571371084767053	815
8165892946386335	448
2201714513119635	400
6094601315020064	424
4966793523316978	171
5686911960994331	751
4928365843087584	912
8101691042941044	371
5309868088691974	272
2200495612504676	718
8160847802773724	530
2200678601056382	066
2257038660923059	607
4334516933607750	180
2201782325111470	120
6422395104001400	375
6241731977776919	728
2200595997938330	028
4666387742269929	567
8176239828799028	890
6507450741398756	861
2234340972231793	919
2202373904415562	117
6322924068929131	031
4067678038362658	972
5172973174416056	527
4401617497652758	298
6224519639401906	696
6293431123843021	844
6187679977475337	763
6208858599290838	452
5320642137690906	057
4112166095856809	126
2203480647086185	799
5843625719363412	029
8155604083177704	925
4290844617445566	404
2595709044066036	966
6204080414691736	669
2683024757448758	894
2278730561350722	718
6269203676229852	889
4648660727263163	698
6676457796491688	600
6279162003526596	063
2200413719063280	188
5501195025192957	835
2201569451321258	761
2201428988454621	954
5995351822594449	840
8144658392955618	082
2353056718898241	902
2201206950663399	405
6274445695727506	255
2201596904236379	700
5152312510693769	704
2204674254362629	653
2200024529536876	157
5280283104985850	441
2203939183734953	941
6028788524618209	114
4181141059838578	034
4628000269521930	028
8127011921747752	025
6277154523410932	936
6288559894526552	737
2203632355685455	612
6783556410019641	698
2720152206076402	979
4837805889334069	991
2235970652823821	385
6245013274315162	768
6992490356686113	169
8170209496987433	716
2202299924046451	349
6258230240883982	408
2435290910011392	612
2720405153082496	771
2203437993628010	949
5071912499736808	455
6299749895660016	109
2282960018904292	623
6214936314718283	551
4337876016814690	215
2700546291927227	519
4916881386382947	953
4493148041934319	179
2204279703829085	759
5717589725140425	933
2266849279135797	676
6627145256012876	338
6068657358895293	719
8148588136518008	032
5188339706664385	022
2228477827217789	083
2708080139542735	760
8189381472103126	447
4827238389353821	321
2720838474626742	333
4571418050820351	546
4784713337320842	325
6360225597594161	457
4773944933172203	165
2407051804925095	592
5814876946056577	410
6264843717069455	323
2201910144766170	046
6325431297340996	328
5602684104977352	477
4802173339427608	020
5344690756439537	505
6222150375537760	960
2200932657506984	105
2204907260228909	201
2202842792124676	208
2714330753764772	023
6269446194929954	608
2716149997557737	256
5938680879694631	055
4512662565620465	370
5342362305676561	790
5608021913014230	042
2203356810089984	801
6537329796267922	734
4466447283323246	207
6265026549582577	817
2202294993708289	556
4672862002574228	359
4567036958273840	644
5589555784339724	135
4666856618601373	306
2247907337858273	071
4632447849046264	577
6765177156667170	069
2297890513069031	227
2240368642110693	550
2296276077100886	037
5260960617460687	138
4995286467175547	307
2200033836332234	292
2202968361943095	360
2260916043214350	523
4551294004282723	601
4041275668081681	554
8194922227713561	156
6451014808153920	947
2200835793568703	280
5069967418416837	711
4353292919900538	656
6728511910340722	467
6747236144478828	112
2202924012872399	405
5694260734859770	195
4148337281581752	897
4971860243759960	702
4571188919653414	595
2203372264201207	509
2633588898388736	276
2270943432646446	282
4972223887608523	462
6260062211646676	555
6269419895383953	699
6000916700581154	721
2203611322047049	124
6872278791211737	625
4371381455766771	676
8144477864734496	707
5377248278602924	940
8157549491665576	996
6734153018470168	107
8157906474927060	982
6334887277471656	417
4818148814666823	781
2223980566217535	198
5977603354202946	840
2200697690432122	813
2230983658129247	785
6376905938263954	054
2200681643769806	203
4163877814368508	076
2204946353967163	631
6610827780226242	329
6459135496795235	925
6466681721158666	589
4234665428901284	741
2268375623374740	659
8152077243570949	289
2281022797303211	057
4665425857601659	538
6258194804461942	030
2244479612076594	027
2200754492044744	373
2202560675747864	055
6912078273699660	462
2269968179056072	478
2517350975402570	332
2203928822919323	122
4082734582390578	344
6259717615844317	098
2202713495279283	585
5534801481455074	396
2202901565693356	988
8185908985815996	954
2204114813861506	462
2465282912170931	784
6176949926984306	787
5370099729629231	456
4788193707005347	103
8180180176923337	473
6272596429857050	070
4826104426718072	468
6686166195029050	517
4165838933550044	177
8194102670515579	683
5588430935235299	482
5932970674179284	096
2236421819681057	664
4443588860201319	512
4940506123868458	237
6262522958286968	497
2261563886496634	697
6299735689593463	935
2277255246537510	862
6218616298377514	849
2658117067472921	315
2202981093149196	995
2630784648964719	851
4277634146760016	235
4276762596560981	963
6221598689546508	021
2200716828803648	146
2204357304972437	577
4214731392705632	613
2288560207155740	972
2200943756404914	130
2298503854749892	468
5007923669319373	145
6213303744821305	880
4337588483652020	945
2292748631675383	472
6267919535490078	491
6874757168967557	256
6511043962990841	185
8139301614103397	428
2699273135267610	863
6292706105354308	551
4978905283237873	894
6078236185740747	657
6271945869913892	985
5105616843806908	583
4642711130066168	175
5800222902817171	653
4961116886365926	357
2240068891059936	685
2251123244659969	943
2203410854551928	628
4498427828238366	047
2201902506527647	121
5719132392386480	451
2704437056472649	161
2204700898018440	085
6229253654051710	123
2200999754999214	170
8107538926316450	298
6569540828641188	024
6245752984325082	659
5058139034777140	085
5592392771572959	481
4557577643648195	165
2203613112857017	312
2222493535957315	384
2203497758989601	493
4973381014003080	017
2711037015209479	375
4734790828339607	045
6826866207580518	891
2204689917243032	155
2203753297052453	019
2720286748705357	024
2599821269521383	214
5527522815020132	732
4846808642257659	961
6206026905805523	921
4154592594961221	648
6245746000772798	149
2222710487378830	364
2203282259794571	094
6259245461185106	460
6931955801773173	150
4319420514499050	974
4134555177847856	154
6626832785090181	846
4192811789651734	195
6534533046698355	729
6097614535903602	534
6842170079702403	092
2718036988253210	432
2519839944787242	364
5889963630719403	929
2393847139980192	308
5257601648366379	478
2720640486922741	666
8183522593504637	225
2201745730761676	082
4485125575149100	432
2253821697600707	231
6260114045189348	162
2202485129912312	721
2202677884365013	135
4143378435221973	976
2204656378665730	052
2232022434902623	480
2200534888580224	062
4685855761563528	894
6295623248436156	840
4941329357849824	628
2594197255956643	604
6208995048355547	574
2561090217958451	816
6233367133574615	183
2202237333019891	214
2585506478137388	710
6211791238261727	621
2265859640341884	160
2202927304540996	108
6920959620453846	596
6843496492858830	707
5753573641567890	336
2204077229967128	111
5632090312636828	125
6115216458635282	967
6236770755012656	946
6054760434267473	825
2277756613851988	518
5199040825992841	477
8132867371349883	603
8137913145263979	505
4677364229948090	208
2200353553062511	046
4855928304074172	414
4170034847526451	692
2202368313238092	407
2204160961638535	625
6437137632706313	136
2204024513764480	715
2203039352518277	948
2200352949062490	949
6213816047164859	763
4896646340263390	194
6216696962516060	723
2470631114978645	761
4948840963729898	271
6273400839548699	144
8126031526503955	691
6250293328138099	052
5746325018035195	673
4714027729538225	327
6265088347667489	706
4096667728730030	007
2204245925142433	112
2281894371368178	829
2293194052317271	552
2720172011249135	558
6629015210408593	389
2291937035622825	198
2530320745242799	993
6220327741876542	698
8199364684881943	844
5733020067213893	660
6446498583126839	189
2200449291899774	946
4221579508199757	048
2201631544638435	939
5276352723582061	873
2204702528585251	988
2201256445942189	741
6773868609845138	513
5517597551316250	195
2700446386420149	478
2202315413136452	914
6038928847493025	062
5419197272976141	017
2203675173973975	040
4870403460565448	645
2204514055868095	049
2200410932989960	403
2203835293089405	473
5568491828339717	402
4924230079888242	357
2202876760436282	649
2201226449757537	509
4444169051173150	098
6153726769066350	232
5603051588818214	004
2203241256674160	937
5597531662717638	465
6209684923598731	046
5279439422577026	607
4962724881054269	321
2712494439889510	078
2235157158734203	600
5610679351672466	452
2640292704024459	364
4994979681976465	546
6275252415959354	066
4382272870124604	771
4679990787632037	375
4797511340861884	250
2202815895861311	798
2228040511665059	508
4908259991755791	452
4728516335136568	728
2201380185155362	714
8188204875676285	372
2700735607329638	807
2203616889352534	335
8107883628241626	147
2203539134180791	431
4639889318522502	337
6140186985424444	591
5790565057653490	416
8135054483148530	525
4409385143115263	074
4603532215426573	030
5121607996177114	536
8196976880840788	684
6269684401332881	457
6039850919504993	564
2684885578369616	767
4572048307480664	801
4314065192334262	416
8128344492873247	595
4147275468184977	555
2200426829497909	421
2201638228216339	097
2200077300809094	327
2257987744061163	872
8116744136592380	851
5460593806218208	520
4965308636531362	582
4768534408534883	218
2204282170308666	883
5061956587773282	311
4256535137733760	366
6059079388736887	761
8152570700195580	706
2287337474933468	816
5602238608465511	801
6108723453753316	439
6285759646874960	094
5249539209678595	942
2280911447112413	752
5282668436099008	654
2204757679310974	701
8117861332879855	723
4785570558891615	310
8149605745892464	561
2202251905441151	488
2204561079611100	526
6224623923272047	375
2715833898354655	992
4127009229386447	371
6278749135897548	675
4248323791806904	017
2204145188745825	107
5830803022530101	724
6363511184836256	577
5948450032310444	589
8151965999893468	459
5314090433212264	341
8153683223630626	889
6156926373942486	401
2203977518134002	391
6394263642759513	925
8124413960972577	706
2203587964901885	982
4364926569207242	928
2243950468311492	402
8190393277151033	779
2202375883497719	255
6289008996816890	597
2204594631069160	137
2203415265616103	299
2708914538684872	149
4239507010776622	086
6248857609508256	832
2395566441669826	920
6219737056896369	693
2204921804927645	966
6282364603442407	999
5152829927363421	245
2204123276117660	642
6403571899903553	334
2296279093902335	336
6317280156887914	176
4351826261525963	042
8160289259643904	565
2203679161135506	326
2203808979715262	872
2200367364875630	455
5674039163634217	939
6218821967625884	382
8110787127125062	030
6721136029550123	585
2204179359308998	359
4443718704313588	773
8117106928966561	514
2204712989680863	021
8138684225855450	044
2201029153065174	077
6149894923782028	132
4810350897104122	213
8174943290708894	251
5886590076647633	011
4390700642516541	941
6589126646181502	275
8108280202607398	199
2290711507850011	917
4125332654484947	414
2201739956458448	896
2700574763807644	032
5763886536801838	859
2290912492818837	671
2275036042272821	721
5063242891920382	161
4813926237217588	064
8194903267724809	192
8188595428685677	364
5331944024813071	222
4742833425887709	713
6276588519835225	917
6911649828722909	465
2703974993742693	050
4389345913653319	037
6190932811827279	346
5229695657450251	248
5787628573812787	826
6949011467695225	822
8192951538991972	584
2264531027022442	431
5042523267727170	091
2477365824032491	142
6218899276591898	457
6203549923327538	811
8184953826285034	504
6908871900523444	784
4260582633618818	828
2537657303782598	741
4807391227017548	690
2201921768204745	754
2200527272037280	352
2203499632305640	449
4603634645282640	766
8145325041082124	164
6288349269991890	340
8108834087612186	142
4258890014224229	201
2716314524896152	836
6297610689357940	551
6676870812881478	121
6878304377939295	353
2201017116760791	617
5648201926893547	318
2204695000861770	659
4648866937472433	513
2201017086719009	484
4604261244674313	914
2202352424387493	000
2203022705160914	473
2202330846601543	197
8175280092945351	448
5914522097577040	607
6211961459919564	300
2202430960643766	785
2201086606460188	959
5299858675527634	446
4036912767792605	041
2202384687951483	717
6498364416944920	884
2204942463452394	415
2718036617311124	808
4233989698415325	740
6232009114288192	772
5589586615022668	238
4674599405204429	404
5049083255335521	585
4229812747735442	597
8195081638649945	274
6425850980783767	447
4295145787170918	764
4097805556893582	418
2611058530567556	910
6286451564019666	932
2245539053823520	845
5860668945079285	984
2200952697450175	047
8177500522778405	880
6200117363824308	845
8193832357877980	550
4137266579730511	009
4099940884769796	629
2332608875565405	499
4405511511537994	429
5828845153293094	540
5453819249132592	593
5557933768855064	694
5455620210788984	382
4652525975492280	946
2202287950490941	137
6422172922636539	530
5943562882966813	280
6259775729333643	593
5744284835360876	408
8176315700458642	183
2203259908168084	985
6218742431177783	975
8120101584496370	652
6801333239033726	487
5859624168445649	922
6296117872577855	217
8172087716059193	803
2203297335279397	672
6038432976849651	721
5679907529907706	531
5433765556278392	400
4664193040786636	148
5856728786328005	355
2228538307463605	783
2237062164793961	130
2297616917972417	058
4987380025958229	775
4047290102273988	216
4529731131324737	535
4952560984521081	446
5913760005346949	446
2264354209931599	972
5289614070749832	547
8163557882041648	643
8195089231175606	777
2200143766724951	881
6895495364915030	855
6388784485440646	714
2201429354340402	088
2200860644474570	064
5998563647054956	807
4041193185710841	088
4730596085166359	036
2201494644432047	641
8152368263322331	561
5722864822506999	081
2244112342943177	309
4308588707901620	349
4151657180857944	213
2409359201340224	130
2204830507705002	978
4178714045508011	253
6133250645823178	382
2236789446349284	879
6245613455315608	713
2246844147587555	826
2203281478569764	216
2513447751686220	399
4452459477259157	729
2204896939599958	525
6734268378362662	268
5610715984771190	984
2202127123786900	565
2304295951016026	905
2200640492033532	085
2203698913957934	444
2203889974885169	959
2279710717043917	232
2238476730612068	691
8133417524455267	296
2203101799363962	326
8175614987033917	116
6261549740576423	990
8155612689931903	481
5634410674417310	309
8161658695104821	304
6105131342666470	810
6761913506819069	815
2720588735506155	251
4642607630975744	428
8179835501163189	628
2266171721945057	284
2202097833091679	850
